stock_id,company_name,date,filename,note
300076,GQY视讯,2011年,GQY视讯(300076.SZ)_2012-04-24.pdf,无研发收入或解析错误
300512,中亚股份,2016年,中亚股份(300512.SZ)_2017-04-12.pdf,无研发收入或解析错误
002619,艾格拉斯,2015年,艾格拉斯(002619.SZ)_2016-04-23.pdf,无研发收入或解析错误
002619,艾格拉斯,2016年,艾格拉斯(002619.SZ)_2017-04-18.pdf,无研发收入或解析错误
002619,艾格拉斯,2017年,艾格拉斯(002619.SZ)_2018-04-26.pdf,无研发收入或解析错误
002619,艾格拉斯,2018年,艾格拉斯(002619.SZ)_2019-04-29.pdf,无研发收入或解析错误
002619,艾格拉斯,2015年,艾格拉斯(002619.SZ)_2016-04-23.pdf,无研发收入或解析错误
002592,八菱科技,2015年,八菱科技(002592.SZ)_2016-04-22.pdf,无研发收入或解析错误
002592,八菱科技,2017年,八菱科技(002592.SZ)_2018-04-27.pdf,无研发收入或解析错误
200761,本钢板Ｂ,2015年,本钢板Ｂ(200761.SZ)_2016-04-29.pdf,无研发收入或解析错误
200761,本钢板Ｂ,2017年,本钢板Ｂ(200761.SZ)_2018-04-20.pdf,无研发收入或解析错误
200761,本钢板Ｂ,2018年,本钢板Ｂ(200761.SZ)_2019-04-19.pdf,无研发收入或解析错误
000761,本钢板材,2015年,本钢板材(000761.SZ)_2016-04-29.pdf,无研发收入或解析错误
000761,本钢板材,2017年,本钢板材(000761.SZ)_2018-04-20.pdf,无研发收入或解析错误
000761,本钢板材,2018年,本钢板材(000761.SZ)_2019-04-19.pdf,无研发收入或解析错误
002499,ST科林,2017年,ST科林(002499.SZ)_2018-04-27.pdf,无研发收入或解析错误
002499,ST科林,2018年,ST科林(002499.SZ)_2019-04-25.pdf,无研发收入或解析错误
000695,滨海能源,2015年,滨海能源(000695.SZ)_2016-03-19.pdf,无研发收入或解析错误
000695,滨海能源,2016年,滨海能源(000695.SZ)_2017-03-16.pdf,无研发收入或解析错误
000010,ST美丽,2015年,ST美丽(000010.SZ)_2016-05-24.pdf,无研发收入或解析错误
000695,滨海能源,2016年,滨海能源(000695.SZ)_2017-04-12.pdf,无研发收入或解析错误
000695,滨海能源,2017年,滨海能源(000695.SZ)_2018-03-16.pdf,无研发收入或解析错误
000010,ST美丽,2016年,ST美丽(000010.SZ)_2017-04-22.pdf,无研发收入或解析错误
000010,ST美丽,2016年,ST美丽(000010.SZ)_2017-05-10.pdf,无研发收入或解析错误
000010,ST美丽,2016年,ST美丽(000010.SZ)_2017-07-14.pdf,无研发收入或解析错误
000010,ST美丽,2016年,ST美丽(000010.SZ)_2017-12-30.pdf,无研发收入或解析错误
000408,藏格控股,2015年,藏格控股(000408.SZ)_2016-04-27.pdf,无研发收入或解析错误
000010,ST美丽,2017年,ST美丽(000010.SZ)_2018-04-27.pdf,无研发收入或解析错误
000408,藏格控股,2015年,藏格控股(000408.SZ)_2016-05-07.pdf,无研发收入或解析错误
000408,藏格控股,2016年,藏格控股(000408.SZ)_2017-04-18.pdf,无研发收入或解析错误
000408,藏格控股,2016年,藏格控股(000408.SZ)_2017-04-29.pdf,无研发收入或解析错误
000010,ST美丽,2017年,ST美丽(000010.SZ)_2018-07-26.pdf,无研发收入或解析错误
000408,藏格控股,2017年,藏格控股(000408.SZ)_2018-04-28.pdf,无研发收入或解析错误
002259,ST升达,2018年,ST升达(002259.SZ)_2019-04-30.pdf,无研发收入或解析错误
000155,川能动力,2015年,川能动力(000155.SZ)_2016-04-29.pdf,无研发收入或解析错误
000155,川能动力,2017年,川能动力(000155.SZ)_2018-04-28.pdf,无研发收入或解析错误
000155,川能动力,2018年,川能动力(000155.SZ)_2019-04-27.pdf,无研发收入或解析错误
000530,大冷股份,2017年,大冷股份(000530.SZ)_2018-04-21.pdf,无研发收入或解析错误
000530,大冷股份,2017年,大冷股份(000530.SZ)_2018-06-20.pdf,无研发收入或解析错误
000530,大冷股份,2018年,大冷股份(000530.SZ)_2019-04-20.pdf,无研发收入或解析错误
002908,德生科技,2018年,德生科技(002908.SZ)_2019-04-24.pdf,无研发收入或解析错误
002797,第一创业,2016年,第一创业(002797.SZ)_2017-03-25.pdf,无研发收入或解析错误
002797,第一创业,2016年,第一创业(002797.SZ)_2017-06-20.pdf,无研发收入或解析错误
002797,第一创业,2017年,第一创业(002797.SZ)_2018-04-02.pdf,无研发收入或解析错误
002797,第一创业,2017年,第一创业(002797.SZ)_2018-04-28.pdf,无研发收入或解析错误
002170,芭田股份,2015年,芭田股份(002170.SZ)_2016-04-25.pdf,无研发收入或解析错误
000917,电广传媒,2015年,电广传媒(000917.SZ)_2016-04-22.pdf,无研发收入或解析错误
000917,电广传媒,2016年,电广传媒(000917.SZ)_2017-04-21.pdf,无研发收入或解析错误
002832,比音勒芬,2017年,比音勒芬(002832.SZ)_2018-04-23.pdf,无研发收入或解析错误
000893,东凌国际,2016年,东凌国际(000893.SZ)_2017-03-31.pdf,无研发收入或解析错误
000893,东凌国际,2016年,东凌国际(000893.SZ)_2017-05-10.pdf,无研发收入或解析错误
000893,东凌国际,2017年,东凌国际(000893.SZ)_2018-04-28.pdf,无研发收入或解析错误
000893,东凌国际,2017年,东凌国际(000893.SZ)_2018-06-06.pdf,无研发收入或解析错误
000893,东凌国际,2018年,东凌国际(000893.SZ)_2019-04-24.pdf,无研发收入或解析错误
000811,冰轮环境,2017年,冰轮环境(000811.SZ)_2018-04-11.pdf,无研发收入或解析错误
